trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,text_2.started,key_resp.started,key_resp.keys,key_resp.rt,key_resp.duration,key_resp_2.started,card_1.started,card_2.started,card_3.started,card_4.started,card_5.started,card_6.started,card_7.started,card_8.started,card_9.started,key_resp_2.keys,key_resp_2.rt,key_resp_2.duration,card_shown.started,card_shown.stopped,participant,session,date,expName,psychopyVersion,frameRate,
24,0,24,0,,,,,,,,,,,,,,,,,,,97.1705818999908,98.47355880000396,453305,001,2023-07-30_20h16.05.128,magic_trick,2023.1.3,164.7774925628388,
25,0,25,0,,,,,,,,,,,,,,,,,,,98.77100720000453,,453305,001,2023-07-30_20h16.05.128,magic_trick,2023.1.3,164.7774925628388,
26,0,26,0,,,,,,,,,,,,,,,,,,,100.36966950003989,,453305,001,2023-07-30_20h16.05.128,magic_trick,2023.1.3,164.7774925628388,
27,0,27,0,,,,,,,,,,,,,,,,,,,101.96815010003047,103.27505669998936,453305,001,2023-07-30_20h16.05.128,magic_trick,2023.1.3,164.7774925628388,
28,0,28,0,,,,,,,,,,,,,,,,,,,103.56669800000964,104.87381780002033,453305,001,2023-07-30_20h16.05.128,magic_trick,2023.1.3,164.7774925628388,
29,0,29,0,,,,,,,,,,,,,,,,,,,105.1652705000015,106.47262050001882,453305,001,2023-07-30_20h16.05.128,magic_trick,2023.1.3,164.7774925628388,
30,0,30,0,,,,,,,,,,,,,,,,,,,106.7704098999966,,453305,001,2023-07-30_20h16.05.128,magic_trick,2023.1.3,164.7774925628388,
31,0,31,0,,,,,,,,,,,,,,,,,,,108.36894390004454,,453305,001,2023-07-30_20h16.05.128,magic_trick,2023.1.3,164.7774925628388,
32,0,32,0,,,,,,,,,,,,,,,,,,,109.96880200004671,111.27422490000026,453305,001,2023-07-30_20h16.05.128,magic_trick,2023.1.3,164.7774925628388,
33,0,33,0,,,,,,,,,,,,,,,,,,,111.57149440003559,,453305,001,2023-07-30_20h16.05.128,magic_trick,2023.1.3,164.7774925628388,
34,0,34,0,,,,,,,,,,,,,,,,,,,113.16873289999785,114.47472950001247,453305,001,2023-07-30_20h16.05.128,magic_trick,2023.1.3,164.7774925628388,
35,0,35,0,,,,,,,,,,,,,,,,,,,114.76615320000565,116.07382170000346,453305,001,2023-07-30_20h16.05.128,magic_trick,2023.1.3,164.7774925628388,
36,0,36,0,,,,,,,,,,,,,,,,,,,116.37145890004467,,453305,001,2023-07-30_20h16.05.128,magic_trick,2023.1.3,164.7774925628388,
37,0,37,0,,,,,,,,,,,,,,,,,,,117.97018639999442,,453305,001,2023-07-30_20h16.05.128,magic_trick,2023.1.3,164.7774925628388,
38,0,38,0,,,,,,,,,,,,,,,,,,,119.56918530003168,120.87608350004302,453305,001,2023-07-30_20h16.05.128,magic_trick,2023.1.3,164.7774925628388,
39,0,39,0,,,,,,,,,,,,,,,,,,,121.16775469999993,122.47510310000507,453305,001,2023-07-30_20h16.05.128,magic_trick,2023.1.3,164.7774925628388,
40,0,40,0,,,,,,,,,,,,,,,,,,,122.76803440001095,124.07578960002866,453305,001,2023-07-30_20h16.05.128,magic_trick,2023.1.3,164.7774925628388,
41,0,41,0,,,,,,,,,,,,,,,,,,,124.36745030002203,125.67458019999322,453305,001,2023-07-30_20h16.05.128,magic_trick,2023.1.3,164.7774925628388,
42,0,42,0,,,,,,,,,,,,,,,,,,,125.96631470002467,127.27286580001237,453305,001,2023-07-30_20h16.05.128,magic_trick,2023.1.3,164.7774925628388,
43,0,43,0,,,,,,,,,,,,,,,,,,,127.57065490004607,,453305,001,2023-07-30_20h16.05.128,magic_trick,2023.1.3,164.7774925628388,
44,0,44,0,,,,,,,,,,,,,,,,,,,129.16950590000488,130.47238680004375,453305,001,2023-07-30_20h16.05.128,magic_trick,2023.1.3,164.7774925628388,
45,0,45,0,,,,,,,,,,,,,,,,,,,130.77012180001475,,453305,001,2023-07-30_20h16.05.128,magic_trick,2023.1.3,164.7774925628388,
46,0,46,0,,,,,,,,,,,,,,,,,,,132.36860149999848,133.67519640002865,453305,001,2023-07-30_20h16.05.128,magic_trick,2023.1.3,164.7774925628388,
47,0,47,0,,,,,,,,,,,,,,,,,,,133.9668636000133,135.273716900032,453305,001,2023-07-30_20h16.05.128,magic_trick,2023.1.3,164.7774925628388,
48,0,48,0,,,,,,,,,,,,,,,,,,,135.57219830004033,,453305,001,2023-07-30_20h16.05.128,magic_trick,2023.1.3,164.7774925628388,
49,0,49,0,,,,,,,,,,,,,,,,,,,137.16684369998984,138.47121829999378,453305,001,2023-07-30_20h16.05.128,magic_trick,2023.1.3,164.7774925628388,
