trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,text_2.started,key_resp.started,key_resp.keys,key_resp.rt,key_resp.duration,key_resp_2.started,card_1.started,card_2.started,card_3.started,card_4.started,card_5.started,card_6.started,card_7.started,card_8.started,card_9.started,key_resp_2.keys,key_resp_2.rt,key_resp_2.duration,card_shown.started,card_shown.stopped,participant,session,date,expName,psychopyVersion,frameRate,
27,0,27,0,,,,,,,,,,,,,,,,,,,84.49533689999953,85.80280130001483,647514,001,2023-07-30_13h26.45.823,magic_trick,2023.1.3,157.44609823859403,
28,0,28,0,,,,,,,,,,,,,,,,,,,86.09432079998078,87.40235079999547,647514,001,2023-07-30_13h26.45.823,magic_trick,2023.1.3,157.44609823859403,
29,0,29,0,,,,,,,,,,,,,,,,,,,87.69344679999631,88.9974583000294,647514,001,2023-07-30_13h26.45.823,magic_trick,2023.1.3,157.44609823859403,
30,0,30,0,,,,,,,,,,,,,,,,,,,89.29454259999329,90.60057670000242,647514,001,2023-07-30_13h26.45.823,magic_trick,2023.1.3,157.44609823859403,
31,0,31,0,,,,,,,,,,,,,,,,,,,90.89798160002101,,647514,001,2023-07-30_13h26.45.823,magic_trick,2023.1.3,157.44609823859403,
32,0,32,0,,,,,,,,,,,,,,,,,,,92.4951732000336,93.80658380000386,647514,001,2023-07-30_13h26.45.823,magic_trick,2023.1.3,157.44609823859403,
33,0,33,0,,,,,,,,,,,,,,,,,,,94.09831840003608,,647514,001,2023-07-30_13h26.45.823,magic_trick,2023.1.3,157.44609823859403,
34,0,34,0,,,,,,,,,,,,,,,,,,,95.6967949999962,,647514,001,2023-07-30_13h26.45.823,magic_trick,2023.1.3,157.44609823859403,
35,0,35,0,,,,,,,,,,,,,,,,,,,97.29559540003538,98.6033815999981,647514,001,2023-07-30_13h26.45.823,magic_trick,2023.1.3,157.44609823859403,
36,0,36,0,,,,,,,,,,,,,,,,,,,98.89489789999789,100.20207830000436,647514,001,2023-07-30_13h26.45.823,magic_trick,2023.1.3,157.44609823859403,
37,0,37,0,,,,,,,,,,,,,,,,,,,100.49722200003453,101.80359170003794,647514,001,2023-07-30_13h26.45.823,magic_trick,2023.1.3,157.44609823859403,
38,0,38,0,,,,,,,,,,,,,,,,,,,102.09505619999254,103.40229080000427,647514,001,2023-07-30_13h26.45.823,magic_trick,2023.1.3,157.44609823859403,
39,0,39,0,,,,,,,,,,,,,,,,,,,103.69537309999578,105.00315519998549,647514,001,2023-07-30_13h26.45.823,magic_trick,2023.1.3,157.44609823859403,
40,0,40,0,,,,,,,,,,,,,,,,,,,105.29456040001241,106.60248739999952,647514,001,2023-07-30_13h26.45.823,magic_trick,2023.1.3,157.44609823859403,
41,0,41,0,,,,,,,,,,,,,,,,,,,106.90062189998571,,647514,001,2023-07-30_13h26.45.823,magic_trick,2023.1.3,157.44609823859403,
42,0,42,0,,,,,,,,,,,,,,,,,,,108.50008989998605,,647514,001,2023-07-30_13h26.45.823,magic_trick,2023.1.3,157.44609823859403,
43,0,43,0,,,,,,,,,,,,,,,,,,,110.09919480001554,,647514,001,2023-07-30_13h26.45.823,magic_trick,2023.1.3,157.44609823859403,
44,0,44,0,,,,,,,,,,,,,,,,,,,111.6964610000141,113.00324550003279,647514,001,2023-07-30_13h26.45.823,magic_trick,2023.1.3,157.44609823859403,
45,0,45,0,,,,,,,,,,,,,,,,,,,113.2947123000049,114.60016239999095,647514,001,2023-07-30_13h26.45.823,magic_trick,2023.1.3,157.44609823859403,
46,0,46,0,,,,,,,,,,,,,,,,,,,114.89753840002231,,647514,001,2023-07-30_13h26.45.823,magic_trick,2023.1.3,157.44609823859403,
47,0,47,0,,,,,,,,,,,,,,,,,,,116.49398269999074,117.80215220001992,647514,001,2023-07-30_13h26.45.823,magic_trick,2023.1.3,157.44609823859403,
48,0,48,0,,,,,,,,,,,,,,,,,,,118.09958560002269,,647514,001,2023-07-30_13h26.45.823,magic_trick,2023.1.3,157.44609823859403,
49,0,49,0,,,,,,,,,,,,,,,,,,,119.69780810002703,,647514,001,2023-07-30_13h26.45.823,magic_trick,2023.1.3,157.44609823859403,
