trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,text_2.started,key_resp.started,key_resp.keys,key_resp.rt,key_resp.duration,key_resp_2.started,card_1.started,card_2.started,card_3.started,card_4.started,card_5.started,card_6.started,card_7.started,card_8.started,card_9.started,key_resp_2.keys,key_resp_2.rt,key_resp_2.duration,card_shown.started,card_shown.stopped,participant,session,date,expName,psychopyVersion,frameRate,
21,0,21,0,,,,,,,,,,,,,,,,,,,63.02458079999997,64.3336634999996,236195,001,2023-08-02_23h16.08.870,magic_trick,2023.1.3,164.84159547103766,
22,0,22,0,,,,,,,,,,,,,,,,,,,64.6251300999993,65.93300499999896,236195,001,2023-08-02_23h16.08.870,magic_trick,2023.1.3,164.84159547103766,
23,0,23,0,,,,,,,,,,,,,,,,,,,66.22450159999971,67.53235089999907,236195,001,2023-08-02_23h16.08.870,magic_trick,2023.1.3,164.84159547103766,
24,0,24,0,,,,,,,,,,,,,,,,,,,67.82401899999968,69.13245599999937,236195,001,2023-08-02_23h16.08.870,magic_trick,2023.1.3,164.84159547103766,
25,0,25,0,,,,,,,,,,,,,,,,,,,69.42413269999997,70.73187299999881,236195,001,2023-08-02_23h16.08.870,magic_trick,2023.1.3,164.84159547103766,
26,0,26,0,,,,,,,,,,,,,,,,,,,71.02356559999862,72.33216099999845,236195,001,2023-08-02_23h16.08.870,magic_trick,2023.1.3,164.84159547103766,
27,0,27,0,,,,,,,,,,,,,,,,,,,72.6238433999988,73.93200389999947,236195,001,2023-08-02_23h16.08.870,magic_trick,2023.1.3,164.84159547103766,
28,0,28,0,,,,,,,,,,,,,,,,,,,74.22376829999848,75.53155509999851,236195,001,2023-08-02_23h16.08.870,magic_trick,2023.1.3,164.84159547103766,
29,0,29,0,,,,,,,,,,,,,,,,,,,75.82324739999967,77.13076609999916,236195,001,2023-08-02_23h16.08.870,magic_trick,2023.1.3,164.84159547103766,
30,0,30,0,,,,,,,,,,,,,,,,,,,77.42948179999985,,236195,001,2023-08-02_23h16.08.870,magic_trick,2023.1.3,164.84159547103766,
31,0,31,0,,,,,,,,,,,,,,,,,,,79.0276404999986,,236195,001,2023-08-02_23h16.08.870,magic_trick,2023.1.3,164.84159547103766,
32,0,32,0,,,,,,,,,,,,,,,,,,,80.62702239999999,,236195,001,2023-08-02_23h16.08.870,magic_trick,2023.1.3,164.84159547103766,
33,0,33,0,,,,,,,,,,,,,,,,,,,82.22692389999975,,236195,001,2023-08-02_23h16.08.870,magic_trick,2023.1.3,164.84159547103766,
34,0,34,0,,,,,,,,,,,,,,,,,,,83.82744199999979,,236195,001,2023-08-02_23h16.08.870,magic_trick,2023.1.3,164.84159547103766,
35,0,35,0,,,,,,,,,,,,,,,,,,,85.42699629999879,,236195,001,2023-08-02_23h16.08.870,magic_trick,2023.1.3,164.84159547103766,
36,0,36,0,,,,,,,,,,,,,,,,,,,87.02649629999905,,236195,001,2023-08-02_23h16.08.870,magic_trick,2023.1.3,164.84159547103766,
37,0,37,0,,,,,,,,,,,,,,,,,,,88.62696770000002,,236195,001,2023-08-02_23h16.08.870,magic_trick,2023.1.3,164.84159547103766,
38,0,38,0,,,,,,,,,,,,,,,,,,,90.22550689999844,91.53306689999954,236195,001,2023-08-02_23h16.08.870,magic_trick,2023.1.3,164.84159547103766,
39,0,39,0,,,,,,,,,,,,,,,,,,,91.82503189999989,93.13272619999952,236195,001,2023-08-02_23h16.08.870,magic_trick,2023.1.3,164.84159547103766,
40,0,40,0,,,,,,,,,,,,,,,,,,,93.42456369999854,94.73412969999845,236195,001,2023-08-02_23h16.08.870,magic_trick,2023.1.3,164.84159547103766,
41,0,41,0,,,,,,,,,,,,,,,,,,,95.02553879999869,96.33437219999905,236195,001,2023-08-02_23h16.08.870,magic_trick,2023.1.3,164.84159547103766,
42,0,42,0,,,,,,,,,,,,,,,,,,,96.62584179999976,97.92912819999947,236195,001,2023-08-02_23h16.08.870,magic_trick,2023.1.3,164.84159547103766,
43,0,43,0,,,,,,,,,,,,,,,,,,,98.22664959999929,99.52987190000022,236195,001,2023-08-02_23h16.08.870,magic_trick,2023.1.3,164.84159547103766,
44,0,44,0,,,,,,,,,,,,,,,,,,,99.82737929999894,,236195,001,2023-08-02_23h16.08.870,magic_trick,2023.1.3,164.84159547103766,
45,0,45,0,,,,,,,,,,,,,,,,,,,101.42665659999875,,236195,001,2023-08-02_23h16.08.870,magic_trick,2023.1.3,164.84159547103766,
46,0,46,0,,,,,,,,,,,,,,,,,,,103.02581869999995,,236195,001,2023-08-02_23h16.08.870,magic_trick,2023.1.3,164.84159547103766,
47,0,47,0,,,,,,,,,,,,,,,,,,,104.62566009999864,105.93336099999942,236195,001,2023-08-02_23h16.08.870,magic_trick,2023.1.3,164.84159547103766,
48,0,48,0,,,,,,,,,,,,,,,,,,,106.22485039999992,107.53351519999887,236195,001,2023-08-02_23h16.08.870,magic_trick,2023.1.3,164.84159547103766,
49,0,49,0,,,,,,,,,,,,,,,,,,,107.82696829999986,,236195,001,2023-08-02_23h16.08.870,magic_trick,2023.1.3,164.84159547103766,
